Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
3,2,1934,4640,2022-07-22,2022,7,60000
6,2,2775,4640,2022-08-03,2022,8,200000
4,2,2502,4640,2022-12-14,2022,12,165000
4,2,2202,4640,2022-07-28,2022,7,89900
6,2,2352,4640,2022-04-18,2022,4,160000
3,1,1333,4640,2022-07-28,2022,7,137500
6,2,2614,4640,2022-01-21,2022,1,158000
3,2,1832,4640,2022-10-13,2022,10,225000
3,1,1347,4640,2022-10-26,2022,10,188000
4,2,2301,4640,2022-02-08,2022,2,135000
3,3,2337,4640,2022-09-06,2022,9,287000
4,3,1935,4640,2021-05-28,2021,5,176700
6,3,2815,4640,2021-05-26,2021,5,135000
4,2,2652,4640,2021-02-18,2021,2,170000
5,3,1988,4640,2021-05-06,2021,5,200000
4,2,2048,4640,2021-06-03,2021,6,155000
2,1,1088,4640,2021-05-17,2021,5,115000
3,2,1389,4640,2021-04-28,2021,4,149900
4,2,2480,4640,2021-06-26,2021,6,145000
2,1,1092,4640,2021-07-19,2021,7,155000
5,2,2428,4640,2021-04-26,2021,4,301000
3,2,1315,4640,2020-09-29,2020,9,110000
3,2,1921,4640,2020-05-28,2020,5,107900
4,2,1932,4640,2020-06-26,2020,6,119900
4,2,2257,4640,2020-08-18,2020,8,90000
3,1,1166,4640,2020-04-03,2020,4,99000
7,2,2702,4640,2020-09-22,2020,9,80000
4,2,2258,4640,2020-05-20,2020,5,80000
6,2,2500,4640,2020-10-30,2020,10,86000
4,3,1080,4640,2020-12-18,2020,12,88000
4,3,1822,4640,2020-03-05,2020,3,269000
4,2,1151,4640,2020-12-22,2020,12,167000
3,2,1300,4640,2020-12-29,2020,12,165000
5,3,1988,4640,2019-01-07,2019,1,122500
3,1,1298,4640,2013-02-01,2013,2,96400
3,3,1854,4640,2013-06-01,2013,6,115000
3,2,1620,4640,2014-05-01,2014,5,45000
4,1,1803,4640,2014-08-01,2014,8,87000
4,2,1750,4640,2015-06-01,2015,6,92500
3,1,1515,4640,2015-11-01,2015,11,65000
4,2,2837,4640,2015-11-01,2015,11,226000
5,2,2015,4640,2016-06-01,2016,6,120000
3,3,1854,4640,2016-07-01,2016,7,130900
6,4,2664,4640,2016-08-01,2016,8,113000
3,2,2063,4640,2016-09-01,2016,9,99500
3,1,1477,4640,2017-05-01,2017,5,190000
3,2,1856,4640,2017-09-01,2017,9,85000
6,2,2614,4640,2017-12-01,2017,12,87500
3,2,1737,4638,2023-12-22,2023,12,255500
7,2,2710,4636,2023-12-27,2023,12,110000
4,2,2040,4636,2023-10-18,2023,10,260000
5,3,2161,4636,2023-08-10,2023,8,215000
4,3,1689,4636,2023-12-07,2023,12,232000
2,1,1264,4636,2023-06-26,2023,6,250000
7,3,2009,4636,2022-12-12,2022,12,349000
5,2,2045,4636,2022-10-17,2022,10,280000
5,2,1902,4636,2022-07-21,2022,7,256500
4,1,1468,4636,2022-03-09,2022,3,190000
4,2,1623,4636,2022-09-14,2022,9,265000
4,2,1849,4636,2021-05-25,2021,5,283000
3,2,1446,4636,2021-07-16,2021,7,192000
5,4,2465,4636,2021-11-04,2021,11,279000
5,4,2465,4636,2021-02-16,2021,2,223000
3,2,1217,4636,2021-11-23,2021,11,195000
5,2,1528,4636,2021-02-24,2021,2,275000
4,1,1645,4636,2021-06-04,2021,6,271900
4,2,1754,4636,2021-06-25,2021,6,220000
4,3,1744,4636,2021-03-18,2021,3,181500
3,1,1659,4636,2021-06-30,2021,6,208000
2,1,978,4636,2021-06-17,2021,6,140000
4,2,2146,4636,2020-10-14,2020,10,220000
5,4,2465,4636,2020-02-14,2020,2,212000
3,1,1016,4636,2020-03-12,2020,3,149900
4,2,1969,4636,2020-09-14,2020,9,180000
3,2,1384,4636,2019-02-28,2019,2,140000
5,3,2161,4636,2019-08-28,2019,8,195000
3,2,1230,4636,2013-06-01,2013,6,131500
5,2,1444,4636,2013-11-01,2013,11,89500
4,2,1710,4636,2014-04-01,2014,4,110000
3,1,1154,4636,2014-04-01,2014,4,112000
3,2,1362,4636,2014-07-01,2014,7,125000
3,1,1660,4636,2014-07-01,2014,7,102000
3,3,1246,4636,2014-07-01,2014,7,118900
5,2,1902,4636,2014-08-01,2014,8,153000
4,2,2036,4636,2014-09-01,2014,9,110000
2,1,938,4636,2014-11-01,2014,11,83000
3,1,1182,4636,2015-01-01,2015,1,104500
3,2,1339,4636,2015-04-01,2015,4,124900
4,2,2059,4636,2015-05-01,2015,5,138000
4,1,1396,4636,2015-06-01,2015,6,94500
4,2,1897,4636,2015-07-01,2015,7,148000
2,1,1060,4636,2015-07-01,2015,7,104200
4,2,1969,4636,2015-09-01,2015,9,111900
3,2,1820,4636,2015-10-01,2015,10,129800
3,2,1727,4636,2015-12-01,2015,12,133000
3,2,1339,4636,2016-04-01,2016,4,130000
3,2,1362,4636,2016-08-01,2016,8,139900
4,3,1744,4636,2016-11-01,2016,11,143500
3,2,1139,4636,2017-05-01,2017,5,125000
3,1,1232,4636,2017-11-01,2017,11,121000
3,3,1246,4636,2018-07-01,2018,7,154000
3,2,1707,4636,2018-08-01,2018,8,125000
4,2,1863,4636,2018-09-01,2018,9,156000
4,2,1849,4636,2018-10-01,2018,10,197500
4,2,1777,4636,2018-11-01,2018,11,163000
3,1,1203,4635,2021-09-07,2021,9,169000
3,1,1119,4635,2021-04-28,2021,4,197600
3,2,1145,4635,2021-10-28,2021,10,185000
3,1,997,4633,2017-07-01,2017,7,137500
5,2,1754,4632,2021-03-19,2021,3,298000
3,2,1284,4628,2019-10-11,2019,10,46000
4,2,2214,4625,2023-11-21,2023,11,185000
4,2,2352,4625,2023-07-17,2023,7,140000
3,1,1231,4625,2022-10-19,2022,10,87500
3,2,1464,4625,2022-09-13,2022,9,137000
4,2,2006,4625,2020-12-16,2020,12,45000
3,1,1460,4625,2020-02-06,2020,2,79000
5,2,2664,4625,2015-10-01,2015,10,51000
3,1,1231,4625,2017-10-01,2017,10,24000
4,2,2214,4625,2018-12-01,2018,12,75000
4,2,1364,4620,2023-07-06,2023,7,190000
4,2,1866,4620,2023-10-20,2023,10,120000
3,1,948,4620,2023-07-07,2023,7,63000
4,2,1557,4620,2023-06-20,2023,6,190000
4,2,1557,4620,2023-11-15,2023,11,260000
3,1,1362,4620,2023-07-18,2023,7,175000
5,2,2138,4620,2022-07-28,2022,7,164900
6,2,1596,4620,2022-01-10,2022,1,130000
6,2,2668,4620,2022-05-13,2022,5,173000
3,2,1871,4620,2022-07-27,2022,7,225000
2,1,1150,4620,2021-04-15,2021,4,72500
3,2,1013,4620,2021-05-28,2021,5,118000
3,3,2014,4620,2021-05-28,2021,5,205500
3,2,1098,4620,2021-07-28,2021,7,122500
3,2,2334,4620,2021-04-30,2021,4,305000
4,2,2172,4620,2021-10-04,2021,10,110000
4,3,1845,4620,2021-10-08,2021,10,190000
4,2,1584,4620,2021-02-23,2021,2,235600
2,1,738,4620,2021-07-06,2021,7,165000
3,1,790,4620,2020-09-16,2020,9,64000
5,2,1777,4620,2020-03-27,2020,3,120000
6,2,2532,4620,2020-12-07,2020,12,99900
3,2,1013,4620,2013-05-01,2013,5,55000
2,2,1564,4620,2014-02-01,2014,2,48000
4,2,1575,4620,2014-06-01,2014,6,123500
4,2,1504,4620,2014-08-01,2014,8,113500
4,2,2082,4620,2015-12-01,2015,12,120000
4,2,1981,4620,2017-07-01,2017,7,97392
6,2,2532,4620,2018-03-01,2018,3,61225
4,2,1575,4620,2018-06-01,2018,6,159000
4,4,2039,4620,2018-07-01,2018,7,170000
4,2,1760,4619,2023-09-27,2023,9,106000
4,2,2241,4608,2023-02-08,2023,2,135000
6,2,3918,4608,2015-08-01,2015,8,115000
5,2,2253,4608,2018-10-01,2018,10,82000
4,3,1606,4602,2023-08-31,2023,8,360000
3,2,1873,4602,2023-11-22,2023,11,350000
3,2,1873,4602,2022-09-19,2022,9,317000
4,2,1606,4602,2020-06-09,2020,6,287000
4,2,1606,4602,2019-10-17,2019,10,118000
3,2,1875,4602,2019-01-14,2019,1,186000
3,1,1370,4602,2015-12-01,2015,12,150000
3,2,1873,4602,2018-06-01,2018,6,233000
2,1,1500,4601,2021-06-07,2021,6,92000
3,2,1169,4601,2021-04-30,2021,4,225000
4,2,1280,4601,2017-12-01,2017,12,142500
6,2,2016,4600,2023-05-10,2023,5,215000
2,2,1008,4600,2023-06-01,2023,6,122000
3,1,1160,4600,2023-12-22,2023,12,235000
4,2,1387,4600,2023-12-28,2023,12,270000
2,1,937,4600,2023-09-06,2023,9,175900
3,2,1383,4600,2023-04-25,2023,4,329000
4,2,1848,4600,2022-09-16,2022,9,78000
4,2,1958,4600,2022-06-21,2022,6,360000
3,1,1062,4600,2022-12-27,2022,12,200000
3,1,1220,4600,2022-06-23,2022,6,236000
2,1,1308,4600,2022-12-05,2022,12,220000
3,1,981,4600,2022-10-10,2022,10,195000
4,2,1952,4600,2021-07-23,2021,7,72500
3,2,1767,4600,2021-08-03,2021,8,115500
3,3,1856,4600,2021-06-01,2021,6,132900
4,2,2219,4600,2021-04-01,2021,4,145400
5,2,2529,4600,2021-05-27,2021,5,276500
6,2,2856,4600,2021-06-03,2021,6,255000
6,2,2391,4600,2021-03-29,2021,3,130000
5,2,2057,4600,2021-06-30,2021,6,145000
4,2,1774,4600,2021-06-11,2021,6,195000
2,2,1240,4600,2021-01-26,2021,1,239500
2,1,1177,4600,2021-10-01,2021,10,200000
6,2,2978,4600,2020-04-15,2020,4,217000
4,2,2435,4600,2020-08-21,2020,8,209000
5,3,1737,4600,2020-11-06,2020,11,279000
4,1,1270,4600,2020-09-09,2020,9,120000
4,3,2297,4600,2020-01-07,2020,1,123000
4,2,1294,4600,2020-08-14,2020,8,255000
3,2,1387,4600,2020-09-09,2020,9,225000
2,1,944,4600,2020-03-26,2020,3,165000
2,1,1177,4600,2020-06-25,2020,6,185000
4,1,1277,4600,2020-07-28,2020,7,179900
3,2,1473,4600,2019-02-15,2019,2,154500
3,1,1082,4600,2013-05-01,2013,5,106000
4,1,1725,4600,2013-12-01,2013,12,138000
4,2,1958,4600,2014-06-01,2014,6,237000
3,1,981,4600,2014-07-01,2014,7,94000
4,2,2526,4600,2014-10-01,2014,10,204900
2,1,1118,4600,2015-01-01,2015,1,94000
4,2,1985,4600,2015-03-01,2015,3,138520
4,2,1294,4600,2015-09-01,2015,9,155500
3,4,1955,4600,2015-10-01,2015,10,274900
3,1,1180,4600,2016-07-01,2016,7,86000
4,2,2435,4600,2016-08-01,2016,8,137000
6,2,2621,4600,2017-01-01,2017,1,31419
4,1,1120,4600,2017-03-01,2017,3,145000
3,1,1159,4600,2017-05-01,2017,5,124900
5,3,2675,4600,2017-06-01,2017,6,215000
4,2,1477,4600,2017-06-01,2017,6,119000
4,3,2227,4600,2017-08-01,2017,8,277500
3,1,1062,4600,2017-12-01,2017,12,118000
2,1,954,4600,2018-04-01,2018,4,158000
3,3,1774,4600,2018-05-01,2018,5,149000
6,2,3096,4600,2018-07-01,2018,7,279000
3,1,1082,4600,2018-11-01,2018,11,153000
4,2,1568,4600,2018-12-01,2018,12,199900
4,2,2218,4598,2020-11-05,2020,11,217900
4,2,2471,4592,2022-08-18,2022,8,202500
4,2,1969,4592,2021-01-12,2021,1,146000
3,2,1637,4592,2020-09-04,2020,9,134000
3,1,1176,4592,2017-07-01,2017,7,70000
2,2,1590,4592,2017-10-01,2017,10,85000
3,1,1176,4592,2018-08-01,2018,8,116000
2,1,928,4590,2023-08-18,2023,8,275000
8,2,1238,4590,2023-03-09,2023,3,295000
3,2,1880,4590,2022-04-27,2022,4,68000
4,2,1634,4590,2022-06-13,2022,6,160000
4,2,2141,4590,2021-03-30,2021,3,283800
2,1,928,4590,2020-08-12,2020,8,170000
4,2,1238,4590,2020-05-12,2020,5,210000
3,2,1683,4590,2014-06-01,2014,6,135000
4,2,1884,4590,2017-09-01,2017,9,263800
2,1,1135,4588,2023-12-21,2023,12,122500
4,2,1390,4588,2023-03-03,2023,3,235000
4,2,1751,4588,2022-05-19,2022,5,180000
3,2,995,4588,2021-03-19,2021,3,197000
4,2,1898,4588,2015-11-01,2015,11,11500
4,2,2344,4585,2023-08-10,2023,8,123000
5,2,2088,4585,2021-03-30,2021,3,65000
6,2,2517,4585,2021-06-15,2021,6,74900
4,2,1819,4585,2017-02-01,2017,2,67500
6,2,2558,4585,2017-07-01,2017,7,68100
3,2,1210,4578,2023-10-12,2023,10,140000
3,2,1362,4578,2023-04-21,2023,4,315000
2,2,1292,4578,2022-02-15,2022,2,95000
2,1,748,4578,2022-10-24,2022,10,70000
4,2,1016,4578,2022-05-24,2022,5,255000
3,2,1330,4578,2020-10-28,2020,10,113000
3,2,1362,4578,2013-09-01,2013,9,189900
4,1,1058,4578,2014-01-01,2014,1,132400
2,2,1292,4578,2014-06-01,2014,6,67000
3,2,1016,4578,2015-07-01,2015,7,148000
3,2,1362,4578,2017-02-01,2017,2,187000
3,2,1055,4578,2017-10-01,2017,10,141500
3,2,1330,4578,2018-05-01,2018,5,80000
3,2,1562,4572,2023-12-04,2023,12,149900
4,1,1392,4572,2023-10-17,2023,10,56000
10,3,2762,4572,2022-12-28,2022,12,215000
4,1,1180,4572,2021-07-22,2021,7,58000
6,2,1647,4572,2021-09-30,2021,9,120000
3,2,1497,4572,2020-09-18,2020,9,112000
4,2,1950,4572,2020-12-28,2020,12,41000
4,2,1389,4572,2020-06-19,2020,6,24000
4,2,2064,4572,2020-11-17,2020,11,90000
5,1,1629,4572,2016-10-01,2016,10,19900
3,2,1706,4564,2022-06-21,2022,6,240000
2,1,1277,4563,2022-09-26,2022,9,41900
3,1,1260,4563,2020-12-01,2020,12,150000
3,1,1501,4563,2013-06-01,2013,6,70000
2,2,1078,4563,2015-12-01,2015,12,83000
6,2,2606,4563,2018-07-01,2018,7,3900
3,1,1311,4560,2023-07-31,2023,7,125000
3,1,1203,4560,2023-02-08,2023,2,175000
7,2,2990,4560,2023-06-22,2023,6,212000
4,2,1919,4560,2023-11-10,2023,11,330000
4,2,1833,4560,2023-03-28,2023,3,158000
2,2,1094,4560,2023-09-12,2023,9,165000
5,2,2160,4560,2023-09-15,2023,9,180000
7,2,2082,4560,2023-01-10,2023,1,90770
6,2,2248,4560,2023-06-01,2023,6,285000
3,1,1307,4560,2023-06-16,2023,6,220000
4,3,2137,4560,2023-06-27,2023,6,165000
3,1,1221,4560,2023-09-14,2023,9,175000
8,3,1548,4560,2023-05-10,2023,5,230000
4,2,1494,4560,2023-03-13,2023,3,250000
4,1,1447,4560,2023-06-29,2023,6,210000
4,2,1964,4560,2023-09-15,2023,9,300000
4,2,2460,4560,2023-11-03,2023,11,240000
3,2,1244,4560,2023-09-14,2023,9,300000
4,2,1192,4560,2023-09-29,2023,9,370000
6,2,1265,4560,2023-02-06,2023,2,258000
2,2,1095,4560,2022-01-25,2022,1,85000
4,2,1463,4560,2022-05-05,2022,5,68900
2,1,984,4560,2022-04-28,2022,4,75000
8,2,2448,4560,2022-02-03,2022,2,163000
3,2,1875,4560,2022-07-18,2022,7,182500
4,2,1974,4560,2022-05-11,2022,5,206000
4,2,2222,4560,2022-12-29,2022,12,100000
8,2,1744,4560,2022-03-25,2022,3,111000
3,2,2006,4560,2022-08-11,2022,8,76000
4,2,2269,4560,2022-12-19,2022,12,168000
6,2,1422,4560,2022-02-14,2022,2,185500
2,2,1413,4560,2022-12-02,2022,12,245000
7,1,1569,4560,2022-08-22,2022,8,297000
4,2,1643,4560,2022-11-30,2022,11,289000
4,1,1140,4560,2022-01-12,2022,1,42000
4,2,1887,4560,2022-05-09,2022,5,100000
6,2,2307,4560,2022-03-15,2022,3,300469
4,3,1853,4560,2022-07-28,2022,7,287500
14,3,3685,4560,2022-01-19,2022,1,241000
6,2,2844,4560,2022-06-14,2022,6,95000
6,2,2676,4560,2022-08-30,2022,8,151000
6,2,2700,4560,2022-12-08,2022,12,80000
3,2,1470,4560,2022-07-05,2022,7,140000
6,2,2432,4560,2022-06-19,2022,6,219000
3,1,1187,4560,2022-04-21,2022,4,100000
6,1,1082,4560,2022-02-18,2022,2,215000
3,2,1333,4560,2022-06-03,2022,6,320000
3,3,1679,4560,2022-06-18,2022,6,252000
5,2,1438,4560,2022-07-08,2022,7,210000
3,1,1140,4560,2022-07-29,2022,7,185000
2,1,1200,4560,2021-08-19,2021,8,68000
4,2,2472,4560,2021-04-13,2021,4,63000
3,2,1762,4560,2021-07-14,2021,7,71000
3,2,1659,4560,2021-09-27,2021,9,152900
4,2,1744,4560,2021-02-09,2021,2,61500
4,2,2734,4560,2021-05-12,2021,5,140000
2,1,944,4560,2021-02-26,2021,2,175000
2,1,1296,4560,2021-06-24,2021,6,200000
2,2,1408,4560,2021-12-01,2021,12,210000
3,1,1089,4560,2021-03-29,2021,3,75161
3,1,1307,4560,2021-04-30,2021,4,124900
6,2,2851,4560,2021-04-30,2021,4,115000
6,2,2838,4560,2021-12-14,2021,12,142000
4,2,2202,4560,2021-02-16,2021,2,260000
4,2,1192,4560,2021-08-31,2021,8,325900
3,2,1392,4560,2021-07-09,2021,7,235000
2,1,826,4560,2020-12-30,2020,12,115000
2,2,1413,4560,2020-10-15,2020,10,210000
4,1,1569,4560,2020-08-27,2020,8,220000
2,2,1408,4560,2020-10-09,2020,10,65000
4,2,2764,4560,2020-11-10,2020,11,185000
4,2,2243,4560,2020-02-20,2020,2,155000
4,1,1282,4560,2020-08-31,2020,8,92000
3,1,1208,4560,2020-12-03,2020,12,122000
3,3,1299,4560,2020-11-12,2020,11,144900
4,1,1363,4560,2020-12-30,2020,12,95000
3,1,1086,4560,2020-02-28,2020,2,140000
3,2,2134,4560,2020-09-30,2020,9,143000
4,1,1264,4560,2020-09-25,2020,9,175000
4,3,2204,4560,2020-07-31,2020,7,290000
3,2,1287,4560,2020-09-30,2020,9,205000
5,2,1546,4560,2019-03-20,2019,3,133000
3,2,1452,4560,2013-06-01,2013,6,173000
4,2,1860,4560,2013-07-01,2013,7,242000
2,2,1368,4560,2013-09-01,2013,9,158900
3,2,1479,4560,2013-10-01,2013,10,145000
5,2,2459,4560,2013-10-01,2013,10,200000
4,2,1919,4560,2014-10-01,2014,10,152000
4,2,1830,4560,2015-02-01,2015,2,133900
4,1,1282,4560,2015-03-01,2015,3,73000
3,1,911,4560,2015-06-01,2015,6,100000
4,2,1610,4560,2015-06-01,2015,6,180000
3,1,1097,4560,2015-09-01,2015,9,112000
3,1,1170,4560,2015-11-01,2015,11,118900
3,1,1438,4560,2015-11-01,2015,11,112000
4,2,1770,4560,2015-12-01,2015,12,135500
4,2,1541,4560,2016-01-01,2016,1,190000
3,2,1392,4560,2016-04-01,2016,4,226000
4,3,2128,4560,2016-04-01,2016,4,145000
5,2,2722,4560,2016-04-01,2016,4,140000
3,1,1560,4560,2016-05-01,2016,5,144000
4,2,2166,4560,2016-06-01,2016,6,224900
4,2,2845,4560,2016-10-01,2016,10,140000
3,2,1641,4560,2016-10-01,2016,10,150000
3,2,1470,4560,2016-12-01,2016,12,59800
5,2,2296,4560,2017-01-01,2017,1,265000
4,1,1569,4560,2017-05-01,2017,5,150000
3,1,1287,4560,2017-05-01,2017,5,135000
3,2,1078,4560,2017-08-01,2017,8,129000
5,2,2080,4560,2017-09-01,2017,9,21000
4,2,1988,4560,2017-11-01,2017,11,171900
5,2,2190,4560,2017-11-01,2017,11,150000
2,1,944,4560,2017-12-01,2017,12,124900
3,3,1662,4560,2017-12-01,2017,12,137000
3,1,1234,4560,2018-01-01,2018,1,116000
4,2,1767,4560,2018-01-01,2018,1,118500
4,1,1080,4560,2018-03-01,2018,3,132000
4,2,2014,4560,2018-03-01,2018,3,149000
4,1,1254,4560,2018-04-01,2018,4,115000
3,2,1700,4560,2018-05-01,2018,5,228000
4,3,2365,4560,2018-06-01,2018,6,89900
4,2,2104,4560,2018-06-01,2018,6,65000
4,2,1924,4560,2018-06-01,2018,6,180000
3,1,1170,4560,2018-09-01,2018,9,153200
4,2,1610,4560,2018-09-01,2018,9,229200
5,2,2078,4560,2018-10-01,2018,10,222500
3,2,1403,4560,2018-11-01,2018,11,235000
3,2,1745,4557,2016-06-01,2016,6,123500
6,2,2755,4556,2015-03-01,2015,3,189000
6,2,2965,4556,2016-09-01,2016,9,198000
6,2,2755,4556,2017-05-01,2017,5,220000
6,2,2965,4556,2018-08-01,2018,8,249000
3,2,1866,4551,2023-10-18,2023,10,177800
3,1,1494,4551,2023-04-25,2023,4,123000
3,1,1184,4551,2023-11-14,2023,11,135000
2,1,936,4551,2022-10-04,2022,10,132000
6,1,1318,4551,2022-04-04,2022,4,175000
2,2,1220,4551,2022-02-28,2022,2,163000
3,2,1561,4551,2022-05-26,2022,5,132500
4,2,1924,4551,2021-05-14,2021,5,160000
4,2,1932,4551,2021-04-16,2021,4,168500
3,1,1272,4551,2021-07-16,2021,7,160000
3,2,1338,4551,2021-06-04,2021,6,215000
4,2,1924,4551,2020-03-24,2020,3,143000
3,1,1272,4551,2020-07-20,2020,7,128500
4,4,3346,4551,2014-01-01,2014,1,45000
4,2,1563,4551,2016-02-01,2016,2,90000
4,2,1735,4551,2017-01-01,2017,1,97500
6,2,2520,4551,2017-04-01,2017,4,280000
4,2,1850,4551,2017-06-01,2017,6,135000
4,4,1446,4551,2017-10-01,2017,10,105000
3,1,1140,4551,2017-10-01,2017,10,169400
2,1,1504,4551,2017-11-01,2017,11,80000
3,2,1866,4551,2018-10-01,2018,10,89000
4,3,1600,4551,2018-11-01,2018,11,169000
6,2,2000,4550,2023-06-01,2023,6,200000
3,1,1368,4550,2023-08-25,2023,8,155000
6,2,2000,4550,2021-08-09,2021,8,170000
4,2,2189,4550,2021-04-08,2021,4,95000
5,2,1571,4550,2020-01-30,2020,1,135000
4,2,2450,4550,2013-11-01,2013,11,125000
4,2,2189,4550,2014-05-01,2014,5,62500
6,2,3301,4550,2017-09-01,2017,9,110000
6,2,2236,4545,2022-10-31,2022,10,238000
3,2,1328,4545,2015-08-01,2015,8,119900
3,2,1075,4545,2018-08-01,2018,8,150000
4,2,1718,4540,2021-04-14,2021,4,185000
8,2,1874,4536,2023-05-17,2023,5,75000
4,2,1892,4536,2022-03-25,2022,3,80000
4,2,1874,4536,2021-07-16,2021,7,51495
2,2,1036,4536,2017-04-01,2017,4,144000
3,1,1245,4536,2017-09-01,2017,9,143000
5,2,1368,4530,2022-12-23,2022,12,160000
3,3,1760,4525,2017-05-01,2017,5,249000
4,3,1896,4524,2023-07-31,2023,7,238000
4,2,2734,4524,2023-04-20,2023,4,133500
4,2,2203,4524,2023-09-18,2023,9,123300
4,1,1649,4524,2023-07-25,2023,7,129900
4,2,1865,4524,2022-10-28,2022,10,120000
4,2,1853,4524,2022-04-07,2022,4,130000
2,1,1160,4524,2022-08-18,2022,8,140000
3,2,2418,4524,2021-07-15,2021,7,165000
4,2,2394,4524,2021-09-03,2021,9,154500
6,3,3289,4524,2021-07-13,2021,7,201000
4,1,1896,4524,2020-09-21,2020,9,174900
3,3,2385,4524,2020-11-25,2020,11,175000
3,1,1807,4524,2020-06-04,2020,6,117900
3,2,1620,4524,2020-05-15,2020,5,60000
3,1,1807,4524,2013-04-01,2013,4,63000
4,2,1942,4524,2013-12-01,2013,12,45000
3,2,1318,4524,2016-08-01,2016,8,118000
3,1,1044,4522,2023-08-02,2023,8,190000
5,2,2545,4522,2021-09-03,2021,9,128500
3,2,1212,4522,2021-03-19,2021,3,149900
3,2,1463,4522,2020-03-12,2020,3,194900
3,1,1278,4522,2020-12-04,2020,12,160000
4,1,1504,4522,2014-07-01,2014,7,146000
3,1,1841,4522,2014-10-01,2014,10,193000
3,2,1212,4522,2016-05-01,2016,5,126000
3,1,1269,4522,2016-07-01,2016,7,155000
6,2,2486,4522,2017-05-01,2017,5,213815
4,2,1622,4522,2017-06-01,2017,6,170000
4,1,1504,4522,2018-05-01,2018,5,190000
3,2,1495,4522,2018-09-01,2018,9,171300
3,2,925,4520,2023-03-15,2023,3,245000
3,2,1820,4520,2023-05-19,2023,5,325000
3,1,1255,4520,2023-03-13,2023,3,205000
3,2,2141,4520,2023-05-17,2023,5,341000
4,2,1794,4520,2023-09-08,2023,9,303000
10,3,2850,4520,2023-06-16,2023,6,320000
4,2,1973,4520,2022-07-11,2022,7,285000
6,2,2678,4520,2022-06-22,2022,6,275000
6,2,2715,4520,2022-09-07,2022,9,263000
3,2,2135,4520,2022-05-19,2022,5,280000
4,2,1879,4520,2022-04-13,2022,4,250000
3,1,1138,4520,2022-07-26,2022,7,195000
4,2,1559,4520,2022-07-01,2022,7,362500
6,2,2957,4520,2021-07-26,2021,7,315000
3,2,1814,4520,2021-02-23,2021,2,267500
