proptype,district,nbhd,style,extwall,stories,year_built,rooms,finishedsqft,units,bdrms,fbath,hbath,lotsize,sale_date,sale_price,sale_year,sale_month
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,988.0,1,3.0,1.0,0.0,6700.0,2022-09-08,208500.0,2022.0,9.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,1039.0,1,3.0,2.0,0.0,6700.0,2022-09-09,195000.0,2022.0,9.0
residential,11.0,4340.0,ranch,brick,1.0,1955.0,5.0,924.0,1,3.0,1.0,0.0,6700.0,2022-10-26,204900.0,2022.0,10.0
residential,11.0,4340.0,ranch,brick,1.0,1955.0,5.0,924.0,1,3.0,1.0,0.0,6700.0,2022-08-30,235000.0,2022.0,8.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,1072.0,1,3.0,1.0,0.0,7865.0,2022-07-28,230000.0,2022.0,7.0
residential,11.0,4340.0,duplex n/s,aluminum/vinyl,2.0,1958.0,10.0,2235.0,2,6.0,2.0,0.0,7809.0,2022-05-24,320300.0,2022.0,5.0
lg apartment,11.0,6820.0,ap2 (conventional apt with 7-11 units),brick,2.0,1959.0,0.0,4804.0,8,0.0,0.0,0.0,19454.0,2022-12-19,680000.0,2022.0,12.0
residential,11.0,4340.0,ranch,brick,1.0,1965.0,6.0,1407.0,1,3.0,1.0,1.0,7200.0,2022-05-26,270000.0,2022.0,5.0
condominium,11.0,5319.0,low rise 1-3 stories,brick,1.0,1980.0,4.0,903.0,1,2.0,1.0,0.0,1.0,2022-08-31,98000.0,2022.0,8.0
condominium,11.0,5319.0,low rise 1-3 stories,brick,1.0,1980.0,8.0,1003.0,1,4.0,1.0,0.0,1.0,2022-01-18,80000.0,2022.0,1.0
residential,11.0,4340.0,ranch,brick,1.0,1957.0,6.0,1114.0,1,3.0,2.0,0.0,5781.0,2022-05-09,225000.0,2022.0,5.0
lg apartment,11.0,6820.0,ap1 (conventional apt with 4-6 units),brick,2.0,1958.0,0.0,3364.0,4,0.0,0.0,0.0,9450.0,2022-07-25,470000.0,2022.0,7.0
lg apartment,11.0,6820.0,ap1 (conventional apt with 4-6 units),brick,2.0,1959.0,0.0,3640.0,4,0.0,0.0,0.0,9638.0,2022-08-08,415000.0,2022.0,8.0
residential,11.0,4340.0,duplex n/s,brick,2.0,1958.0,9.0,2083.0,2,5.0,2.0,0.0,5280.0,2022-11-02,290900.0,2022.0,11.0
residential,11.0,4340.0,ranch,wood,1.0,1958.0,5.0,1085.0,1,3.0,1.0,0.0,8083.0,2022-04-05,245000.0,2022.0,4.0
residential,11.0,4340.0,ranch,brick,1.0,1958.0,5.0,1041.0,1,3.0,1.0,0.0,8494.0,2022-07-11,240000.0,2022.0,7.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1970.0,6.0,1364.0,1,3.0,1.0,2.0,8083.0,2022-08-24,274900.0,2022.0,8.0
residential,11.0,4350.0,ranch,brick,1.0,1959.0,12.0,1126.0,1,6.0,1.0,1.0,8040.0,2022-03-28,235000.0,2022.0,3.0
residential,11.0,4350.0,ranch,brick,1.0,1959.0,5.0,1004.0,1,3.0,1.0,0.0,8040.0,2022-04-12,220000.0,2022.0,4.0
residential,11.0,4350.0,res o/s a & 1/2,aluminum/vinyl,1.5,1938.0,5.0,856.0,1,3.0,1.0,1.0,8308.0,2022-08-23,190000.0,2022.0,8.0
residential,11.0,4350.0,cottage,wood,1.0,1937.0,4.0,891.0,1,2.0,1.0,0.0,8040.0,2022-05-05,189900.0,2022.0,5.0
residential,11.0,4350.0,cape cod,stone,1.0,1938.0,6.0,984.0,1,3.0,1.0,0.0,7980.0,2022-04-29,200000.0,2022.0,4.0
residential,11.0,4350.0,cape cod,aluminum/vinyl,1.0,1959.0,6.0,1141.0,1,4.0,1.0,1.0,5320.0,2022-08-30,177000.0,2022.0,8.0
residential,11.0,4350.0,cape cod,aluminum/vinyl,1.0,1938.0,4.0,1279.0,1,2.0,2.0,0.0,7980.0,2022-04-18,200000.0,2022.0,4.0
residential,11.0,4350.0,ranch,aluminum/vinyl,1.0,1951.0,4.0,722.0,1,2.0,1.0,0.0,7980.0,2022-06-24,150000.0,2022.0,6.0
residential,11.0,4350.0,cape cod,wood,1.0,1950.0,6.0,1112.0,1,4.0,1.0,0.0,7980.0,2022-10-12,160000.0,2022.0,10.0
residential,11.0,4350.0,cape cod,aluminum/vinyl,1.0,1938.0,5.0,1146.0,1,2.0,1.0,0.0,7980.0,2022-09-15,175000.0,2022.0,9.0
residential,11.0,4350.0,cape cod,wood,1.0,1940.0,5.0,1371.0,1,3.0,2.0,0.0,7980.0,2022-04-15,275000.0,2022.0,4.0
residential,11.0,4350.0,cottage,aluminum/vinyl,1.0,1938.0,4.0,825.0,1,2.0,1.0,0.0,7860.0,2022-06-15,155000.0,2022.0,6.0
residential,11.0,4350.0,duplex n/s,brick,1.5,1966.0,9.0,2108.0,2,5.0,2.0,0.0,7980.0,2022-05-13,315000.0,2022.0,5.0
residential,11.0,4340.0,res o/s a & 1/2,aluminum/vinyl,1.5,1921.0,12.0,1514.0,1,6.0,2.0,0.0,7440.0,2022-03-18,315000.0,2022.0,3.0
residential,11.0,4340.0,ranch,wood,1.0,1959.0,5.0,995.0,1,3.0,1.0,1.0,7809.0,2022-08-02,265000.0,2022.0,8.0
residential,11.0,4340.0,ranch,brick,1.0,1960.0,5.0,1134.0,1,3.0,1.0,1.0,8556.0,2022-05-18,225000.0,2022.0,5.0
residential,11.0,4340.0,duplex n/s,brick,1.5,1968.0,9.0,2232.0,2,5.0,2.0,1.0,9263.0,2022-08-10,319000.0,2022.0,8.0
residential,11.0,4340.0,ranch,brick,1.0,1959.0,5.0,1133.0,1,3.0,1.0,0.0,7440.0,2022-04-29,260000.0,2022.0,4.0
residential,11.0,4340.0,ranch,brick,1.0,1969.0,5.0,1234.0,1,3.0,1.0,1.0,9100.0,2022-10-31,255000.0,2022.0,10.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1966.0,10.0,1174.0,1,6.0,1.0,1.0,6943.0,2022-01-28,251000.0,2022.0,1.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1966.0,5.0,1383.0,1,3.0,2.0,1.0,6600.0,2022-07-26,320000.0,2022.0,7.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1966.0,5.0,1174.0,1,3.0,1.0,1.0,6681.0,2022-09-28,245000.0,2022.0,9.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1966.0,5.0,1209.0,1,3.0,1.0,1.0,6681.0,2022-05-03,318000.0,2022.0,5.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1965.0,5.0,1170.0,1,3.0,1.0,1.0,6681.0,2022-07-14,269800.0,2022.0,7.0
residential,11.0,4340.0,res o/s 2sty +,brick,2.0,1931.0,7.0,2910.0,1,3.0,2.0,1.0,13362.0,2022-04-08,325000.0,2022.0,4.0
residential,11.0,4340.0,townhouse,aluminum/vinyl,2.0,1970.0,10.0,2248.0,2,6.0,2.0,2.0,7808.0,2022-07-29,317500.0,2022.0,7.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1156.0,1,4.0,1.0,1.0,6550.0,2022-11-23,250000.0,2022.0,11.0
residential,11.0,4350.0,townhouse,masonry/frame,2.0,1976.0,10.0,2616.0,2,6.0,2.0,2.0,9120.0,2022-09-07,325000.0,2022.0,9.0
residential,11.0,4350.0,townhouse,aluminum/vinyl,2.0,1989.0,10.0,2681.0,2,6.0,2.0,2.0,9144.0,2022-04-15,365000.0,2022.0,4.0
residential,11.0,4340.0,ranch,brick,1.0,1972.0,10.0,1200.0,1,6.0,1.0,1.0,6500.0,2022-01-21,249300.0,2022.0,1.0
residential,11.0,4340.0,colonial,aluminum/vinyl,2.0,1973.0,6.0,1636.0,1,3.0,1.0,1.0,13668.0,2022-09-21,325000.0,2022.0,9.0
residential,11.0,4340.0,ranch,brick,1.0,1974.0,5.0,1200.0,1,3.0,2.0,1.0,6500.0,2022-05-23,265000.0,2022.0,5.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1974.0,12.0,1348.0,1,6.0,1.0,1.0,8280.0,2022-10-14,278000.0,2022.0,10.0
residential,11.0,4340.0,cape cod,aluminum/vinyl,1.5,1963.0,6.0,2082.0,1,4.0,1.0,1.0,6000.0,2022-09-13,280000.0,2022.0,9.0
residential,11.0,4340.0,ranch,brick,1.0,1967.0,10.0,1177.0,1,6.0,1.0,1.0,5200.0,2022-03-01,240000.0,2022.0,3.0
residential,11.0,4350.0,ranch,aluminum/vinyl,1.0,1963.0,5.0,1027.0,1,3.0,1.0,1.0,6708.0,2022-04-27,250000.0,2022.0,4.0
residential,11.0,4350.0,ranch,brick,1.0,1958.0,10.0,1094.0,1,6.0,1.0,0.0,8400.0,2022-02-16,230000.0,2022.0,2.0
residential,11.0,4350.0,ranch,aluminum/vinyl,1.0,1964.0,12.0,1292.0,1,8.0,1.0,1.0,6750.0,2022-03-09,252000.0,2022.0,3.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1963.0,5.0,1171.0,1,3.0,1.0,1.0,8100.0,2022-10-28,300000.0,2022.0,10.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1971.0,6.0,1125.0,1,4.0,1.0,1.0,7560.0,2022-06-01,235000.0,2022.0,6.0
residential,11.0,4340.0,townhouse,aluminum/vinyl,2.0,1977.0,10.0,2461.0,2,6.0,2.0,2.0,9000.0,2022-04-15,270000.0,2022.0,4.0
residential,11.0,4340.0,ranch,brick,1.0,1981.0,5.0,1468.0,1,3.0,2.0,0.0,8520.0,2022-01-14,282000.0,2022.0,1.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,1073.0,1,3.0,1.0,0.0,7490.0,2022-10-12,235700.0,2022.0,10.0
residential,11.0,4340.0,ranch,brick,1.0,1956.0,5.0,948.0,1,3.0,1.0,1.0,8295.0,2022-05-17,185000.0,2022.0,5.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,960.0,1,2.0,1.0,0.0,7062.0,2022-05-09,200000.0,2022.0,5.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1958.0,5.0,944.0,1,3.0,2.0,0.0,7524.0,2022-06-03,265000.0,2022.0,6.0
residential,11.0,4340.0,cape cod,brick,1.5,1959.0,6.0,1763.0,1,3.0,2.0,0.0,7524.0,2022-05-27,315000.0,2022.0,5.0
residential,11.0,4340.0,ranch,aluminum/vinyl,1.0,1970.0,5.0,1196.0,1,3.0,1.0,1.0,7150.0,2022-11-11,265000.0,2022.0,11.0
residential,11.0,4430.0,ranch,aluminum/vinyl,1.0,1983.0,5.0,1411.0,1,3.0,2.0,1.0,7700.0,2022-08-30,314900.0,2022.0,8.0
residential,11.0,4430.0,cape cod,aluminum/vinyl,1.5,1981.0,6.0,1818.0,1,3.0,2.0,0.0,7700.0,2022-10-27,320000.0,2022.0,10.0
residential,11.0,4430.0,ranch,aluminum/vinyl,1.0,1979.0,6.0,1473.0,1,3.0,1.0,1.0,7540.0,2022-07-13,295000.0,2022.0,7.0
residential,11.0,4430.0,cape cod,aluminum/vinyl,1.5,1981.0,6.0,2037.0,1,3.0,2.0,1.0,9360.0,2022-07-01,352000.0,2022.0,7.0
residential,11.0,4430.0,colonial,aluminum/vinyl,2.0,1990.0,8.0,2628.0,1,3.0,2.0,1.0,17919.0,2022-06-28,460000.0,2022.0,6.0
residential,11.0,4430.0,colonial,aluminum/vinyl,2.0,1989.0,5.0,1682.0,1,3.0,1.0,1.0,9504.0,2022-08-12,370000.0,2022.0,8.0
residential,11.0,4420.0,duplex-cottage,brick,2.0,1865.0,8.0,2274.0,2,4.0,2.0,0.0,8300.0,2022-09-06,150000.0,2022.0,9.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,876.0,1,3.0,1.0,1.0,7164.0,2022-05-13,272000.0,2022.0,5.0
residential,11.0,4420.0,ranch,asphalt/other,1.0,1956.0,5.0,876.0,1,3.0,1.0,0.0,6120.0,2022-10-06,221000.0,2022.0,10.0
commercial,11.0,6288.0,used car sale,concrete block,1.0,1958.0,0.0,1954.0,35,0.0,0.0,0.0,12100.0,2022-10-21,320000.0,2022.0,10.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,864.0,1,3.0,2.0,0.0,6030.0,2022-08-31,190000.0,2022.0,8.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,876.0,1,3.0,1.0,0.0,6097.0,2022-07-28,205000.0,2022.0,7.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,876.0,1,3.0,1.0,0.0,5610.0,2022-03-28,224000.0,2022.0,3.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,876.0,1,3.0,1.0,0.0,5550.0,2022-08-02,229000.0,2022.0,8.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,8.0,876.0,1,4.0,1.0,1.0,5580.0,2022-03-02,186000.0,2022.0,3.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1956.0,5.0,988.0,1,3.0,2.0,1.0,6000.0,2022-09-01,284000.0,2022.0,9.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,999.0,1,3.0,1.0,1.0,5350.0,2022-05-27,239000.0,2022.0,5.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,1012.0,1,3.0,1.0,1.0,7488.0,2022-04-30,250000.0,2022.0,4.0
residential,11.0,4420.0,cape cod,aluminum/vinyl,1.0,1954.0,5.0,1193.0,1,4.0,1.0,1.0,6750.0,2022-04-08,210000.0,2022.0,4.0
residential,11.0,4420.0,duplex n/s,aluminum/vinyl,2.0,1954.0,10.0,1824.0,2,6.0,2.0,0.0,6000.0,2022-06-17,249900.0,2022.0,6.0
residential,11.0,4420.0,duplex n/s,masonry/frame,2.0,1956.0,10.0,2126.0,2,6.0,2.0,1.0,8614.0,2022-04-25,305000.0,2022.0,4.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,999.0,1,3.0,1.0,1.0,6450.0,2022-06-08,205000.0,2022.0,6.0
residential,11.0,4420.0,ranch,brick,1.0,1955.0,5.0,1036.0,1,3.0,1.0,1.0,6426.0,2022-10-05,177000.0,2022.0,10.0
residential,11.0,4420.0,cape cod,aluminum/vinyl,1.0,1950.0,10.0,1160.0,1,6.0,1.0,0.0,6102.0,2022-04-08,225000.0,2022.0,4.0
residential,11.0,4420.0,cape cod,brick,1.0,1939.0,6.0,1412.0,1,4.0,2.0,0.0,6966.0,2022-06-24,300000.0,2022.0,6.0
residential,11.0,4420.0,cape cod,aluminum/vinyl,1.5,1941.0,6.0,1176.0,1,4.0,2.0,0.0,6966.0,2022-06-17,280000.0,2022.0,6.0
residential,11.0,4420.0,ranch,stone,1.0,1961.0,6.0,1302.0,1,3.0,1.0,0.0,6600.0,2022-07-28,230000.0,2022.0,7.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,900.0,1,3.0,1.0,1.0,6000.0,2022-08-30,237000.0,2022.0,8.0
residential,11.0,4420.0,ranch,wood,1.0,1955.0,5.0,1021.0,1,3.0,1.0,1.0,7353.0,2022-07-25,222000.0,2022.0,7.0
residential,11.0,4420.0,ranch,brick,1.0,1950.0,5.0,1008.0,1,3.0,1.0,0.0,6579.0,2022-12-19,198000.0,2022.0,12.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1960.0,5.0,931.0,1,3.0,1.0,0.0,6240.0,2022-12-30,235000.0,2022.0,12.0
residential,11.0,4420.0,ranch,brick,1.0,1960.0,5.0,968.0,1,3.0,1.0,1.0,7632.0,2022-04-11,260000.0,2022.0,4.0
residential,11.0,4420.0,ranch,aluminum/vinyl,1.0,1955.0,5.0,1036.0,1,3.0,1.0,0.0,5880.0,2022-08-22,190000.0,2022.0,8.0
condominium,11.0,5320.0,low rise 1-3 stories,brick,1.0,1980.0,4.0,952.0,1,2.0,1.0,0.0,1.0,2022-08-08,140000.0,2022.0,8.0
condominium,11.0,5320.0,low rise 1-3 stories,brick,1.0,1980.0,4.0,968.0,1,2.0,1.0,0.0,1.0,2022-07-11,138000.0,2022.0,7.0
residential,11.0,4420.0,res o/s a & 1/2,asphalt/other,1.0,1924.0,6.0,1079.0,1,3.0,1.0,0.0,7334.0,2022-11-11,90000.0,2022.0,11.0
residential,13.0,4660.0,ranch,asphalt/other,1.0,1960.0,10.0,956.0,1,6.0,2.0,0.0,13542.0,2022-02-11,225000.0,2022.0,2.0
residential,13.0,4660.0,ranch,aluminum/vinyl,1.0,1957.0,5.0,936.0,1,3.0,1.0,1.0,6480.0,2022-11-29,166000.0,2022.0,11.0
lg apartment,13.0,6880.0,ap3 (conventional apt with 12-20 units),brick,2.0,1961.0,0.0,8626.0,16,0.0,0.0,0.0,13231.0,2022-04-13,1500000.0,2022.0,4.0
lg apartment,13.0,6840.0,ap1 (conventional apt with 4-6 units),brick,2.0,1955.0,0.0,4294.0,4,0.0,0.0,0.0,14975.0,2022-04-29,434000.0,2022.0,4.0
residential,13.0,4660.0,ranch,brick,1.0,1963.0,5.0,1001.0,1,3.0,1.0,0.0,9498.0,2022-01-25,185000.0,2022.0,1.0
residential,13.0,4660.0,ranch,brick,1.0,1964.0,5.0,1124.0,1,3.0,1.0,1.0,12966.0,2022-05-24,275000.0,2022.0,5.0
residential,13.0,4660.0,townhouse,aluminum/vinyl,2.0,1990.0,10.0,2833.0,2,6.0,4.0,2.0,10824.0,2022-09-22,432000.0,2022.0,9.0
residential,13.0,4660.0,cape cod,aluminum/vinyl,1.0,1938.0,10.0,977.0,1,6.0,1.0,0.0,9758.0,2022-03-02,209000.0,2022.0,3.0
residential,13.0,4660.0,cape cod,aluminum/vinyl,1.0,1938.0,5.0,950.0,1,2.0,1.0,0.0,9758.0,2022-11-07,225000.0,2022.0,11.0
residential,13.0,4660.0,res o/s a & 1/2,aluminum/vinyl,1.0,1926.0,5.0,997.0,1,3.0,1.0,0.0,6500.0,2022-04-12,140000.0,2022.0,4.0
residential,13.0,4660.0,ranch,brick,1.0,1965.0,5.0,1151.0,1,3.0,1.0,1.0,4428.0,2022-12-07,266000.0,2022.0,12.0
residential,13.0,4660.0,ranch,brick,1.0,1963.0,8.0,871.0,1,4.0,1.0,0.0,4879.0,2022-03-18,185500.0,2022.0,3.0
commercial,13.0,6470.0,bowling alley,concrete block,1.0,1957.0,0.0,34000.0,1,0.0,0.0,0.0,0.0,2022-10-17,2660000.0,2022.0,10.0
residential,13.0,4660.0,ranch,brick,1.0,1956.0,5.0,981.0,1,3.0,1.0,1.0,8260.0,2022-10-06,235000.0,2022.0,10.0
residential,13.0,4660.0,ranch,brick,1.0,1958.0,10.0,1357.0,1,6.0,1.0,1.0,7398.0,2022-01-07,228900.0,2022.0,1.0
residential,13.0,4660.0,ranch,brick,1.0,1957.0,6.0,1309.0,1,3.0,1.0,0.0,7228.0,2022-06-03,235000.0,2022.0,6.0
condominium,13.0,5323.0,condo ranch,brick,1.0,1983.0,8.0,966.0,1,4.0,1.0,0.0,1.0,2022-06-06,169900.0,2022.0,6.0
condominium,13.0,5324.0,condo ranch,brick,1.0,1983.0,4.0,904.0,1,2.0,1.0,0.0,1.0,2022-08-18,180000.0,2022.0,8.0
condominium,13.0,5324.0,condo ranch,brick,1.0,1983.0,6.0,1168.0,1,3.0,2.0,0.0,1.0,2022-05-18,192000.0,2022.0,5.0
residential,13.0,4740.0,duplex n/s,aluminum/vinyl,2.0,1956.0,8.0,1907.0,2,4.0,2.0,1.0,11440.0,2022-05-18,260000.0,2022.0,5.0
residential,13.0,4740.0,cape cod,brick,1.0,1959.0,5.0,1226.0,1,3.0,1.0,0.0,7157.0,2022-01-18,195000.0,2022.0,1.0
residential,13.0,4700.0,cape cod,stone,1.0,1940.0,6.0,1339.0,1,3.0,1.0,0.0,5640.0,2022-09-30,270000.0,2022.0,9.0
residential,13.0,4700.0,duplex n/s,brick,1.5,1945.0,10.0,1866.0,2,4.0,2.0,0.0,4800.0,2022-06-07,300000.0,2022.0,6.0
residential,13.0,4700.0,ranch,aluminum/vinyl,1.0,1948.0,8.0,625.0,1,4.0,1.0,1.0,4800.0,2022-03-21,172000.0,2022.0,3.0
residential,13.0,4700.0,milwaukee bungalow,stucco,1.0,1920.0,8.0,1451.0,1,4.0,1.0,0.0,4800.0,2022-06-07,245500.0,2022.0,6.0
residential,13.0,4700.0,res o/s 1 story,aluminum/vinyl,1.0,1941.0,10.0,967.0,1,4.0,1.0,1.0,4800.0,2022-03-30,205000.0,2022.0,3.0
residential,13.0,4700.0,ranch,aluminum/vinyl,1.0,1958.0,4.0,759.0,1,2.0,1.0,0.0,4800.0,2022-10-10,155000.0,2022.0,10.0
residential,13.0,4700.0,res o/s a & 1/2,aluminum/vinyl,1.0,1926.0,6.0,1360.0,1,4.0,1.0,0.0,4440.0,2022-06-09,164900.0,2022.0,6.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1935.0,6.0,1215.0,1,3.0,1.0,1.0,4840.0,2022-04-28,275000.0,2022.0,4.0
residential,13.0,4700.0,cape cod,stone,1.0,1938.0,12.0,1189.0,1,6.0,1.0,0.0,4800.0,2022-03-09,273000.0,2022.0,3.0
residential,13.0,4700.0,cape cod,stone,1.0,1945.0,8.0,1377.0,1,5.0,2.0,0.0,6480.0,2022-06-10,275000.0,2022.0,6.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.5,1949.0,5.0,914.0,1,3.0,1.0,0.0,5040.0,2022-10-21,240000.0,2022.0,10.0
residential,13.0,4700.0,townhouse,aluminum/vinyl,2.0,1966.0,10.0,2143.0,2,6.0,2.0,2.0,6000.0,2022-02-11,300000.0,2022.0,2.0
residential,13.0,4700.0,cape cod,brick,1.5,1956.0,5.0,1140.0,1,3.0,1.0,0.0,4560.0,2022-07-29,185000.0,2022.0,7.0
residential,13.0,4700.0,res o/s a & 1/2,asphalt/other,1.5,1924.0,7.0,1652.0,1,4.0,1.0,1.0,5150.0,2022-09-21,270000.0,2022.0,9.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1935.0,10.0,912.0,1,4.0,1.0,0.0,4760.0,2022-01-28,175000.0,2022.0,1.0
residential,13.0,4700.0,res o/s a & 1/2,aluminum/vinyl,1.0,1931.0,5.0,900.0,1,3.0,1.0,1.0,4800.0,2022-08-01,195000.0,2022.0,8.0
residential,13.0,4700.0,cape cod,brick,1.0,1948.0,11.0,1354.0,1,4.0,1.0,0.0,6000.0,2022-07-25,220000.0,2022.0,7.0
residential,13.0,4700.0,cape cod,brick,1.5,1948.0,4.0,1134.0,1,2.0,2.0,0.0,6000.0,2022-09-30,225000.0,2022.0,9.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1938.0,12.0,1086.0,1,7.0,1.0,0.0,4800.0,2022-05-12,180000.0,2022.0,5.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1942.0,6.0,1159.0,1,3.0,1.0,1.0,4800.0,2022-05-04,186000.0,2022.0,5.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1949.0,10.0,864.0,1,6.0,1.0,0.0,5000.0,2022-01-24,165000.0,2022.0,1.0
residential,13.0,4700.0,cape cod,brick,1.0,1947.0,8.0,1214.0,1,5.0,1.0,1.0,8818.0,2022-03-04,217000.0,2022.0,3.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.5,1940.0,7.0,1636.0,1,5.0,1.0,0.0,6000.0,2022-06-29,257000.0,2022.0,6.0
residential,13.0,4700.0,cape cod,aluminum/vinyl,1.0,1940.0,22.0,1072.0,1,10.0,2.0,0.0,4800.0,2022-01-07,285000.0,2022.0,1.0
residential,13.0,4700.0,milwaukee bungalow,aluminum/vinyl,1.5,1927.0,12.0,1088.0,1,6.0,2.0,0.0,4800.0,2022-10-03,250000.0,2022.0,10.0
residential,13.0,4700.0,cottage,aluminum/vinyl,1.0,1926.0,4.0,1242.0,1,2.0,1.0,0.0,8040.0,2022-06-07,222600.0,2022.0,6.0
residential,13.0,4700.0,multiple residential bldgs,aluminum/vinyl,2.0,1940.0,9.0,1796.0,2,4.0,2.0,1.0,5160.0,2022-06-09,326000.0,2022.0,6.0
residential,13.0,4700.0,duplex n/s,masonry/frame,2.0,1951.0,8.0,1938.0,2,4.0,2.0,0.0,6000.0,2022-10-06,259000.0,2022.0,10.0
residential,14.0,4700.0,ranch,aluminum/vinyl,1.0,1941.0,10.0,934.0,1,4.0,1.0,1.0,5560.0,2022-04-15,235000.0,2022.0,4.0
residential,13.0,4700.0,cape cod,brick,1.0,1951.0,10.0,1020.0,1,6.0,1.0,0.0,4080.0,2022-05-26,215000.0,2022.0,5.0
residential,13.0,4700.0,cape cod,brick,1.5,1937.0,5.0,1107.0,1,3.0,2.0,0.0,9477.0,2022-07-14,300000.0,2022.0,7.0
residential,14.0,4700.0,res o/s a & 1/2,aluminum/vinyl,1.5,1915.0,17.0,1680.0,1,9.0,2.0,0.0,8648.0,2022-10-21,262000.0,2022.0,10.0
residential,14.0,4700.0,colonial,stone,2.0,1938.0,5.0,1144.0,1,2.0,1.0,0.0,6004.0,2022-12-22,229900.0,2022.0,12.0
residential,13.0,4700.0,ranch,aluminum/vinyl,1.0,1950.0,5.0,1144.0,1,3.0,1.0,0.0,19866.0,2022-11-22,135000.0,2022.0,11.0
residential,13.0,4700.0,res o/s a & 1/2,wood,1.5,1910.0,7.0,1269.0,1,4.0,1.0,0.0,11310.0,2022-06-28,182000.0,2022.0,6.0
residential,13.0,4700.0,cape cod,brick,1.5,1947.0,8.0,1367.0,1,5.0,2.0,0.0,6345.0,2022-10-21,300000.0,2022.0,10.0
residential,13.0,4700.0,cape cod,brick,1.0,1947.0,8.0,847.0,1,4.0,1.0,0.0,6345.0,2022-03-11,202000.0,2022.0,3.0
residential,13.0,4700.0,cape cod,stucco,1.5,1947.0,6.0,1071.0,1,3.0,1.0,1.0,6345.0,2022-06-30,260000.0,2022.0,6.0
residential,13.0,4700.0,colonial,masonry/frame,2.0,1941.0,7.0,1622.0,1,3.0,1.0,1.0,5040.0,2022-06-21,300000.0,2022.0,6.0
residential,14.0,4700.0,ranch,brick,1.0,1956.0,5.0,1137.0,1,3.0,1.0,1.0,6950.0,2022-10-21,230000.0,2022.0,10.0
residential,14.0,4700.0,ranch,brick,1.0,1956.0,10.0,1082.0,1,6.0,1.0,0.0,7089.0,2022-05-06,250000.0,2022.0,5.0
residential,13.0,4700.0,ranch,aluminum/vinyl,1.0,1940.0,4.0,977.0,1,2.0,1.0,0.0,5750.0,2022-08-10,189900.0,2022.0,8.0
residential,13.0,4700.0,cape cod,masonry/frame,1.5,1958.0,5.0,1169.0,1,3.0,2.0,0.0,4992.0,2022-07-19,250000.0,2022.0,7.0
residential,13.0,4700.0,res o/s 2sty +,aluminum/vinyl,2.0,1875.0,5.0,1611.0,1,2.0,1.0,0.0,3850.0,2022-05-12,215000.0,2022.0,5.0
residential,13.0,4700.0,colonial,aluminum/vinyl,2.0,1940.0,12.0,1264.0,1,6.0,1.0,1.0,5200.0,2022-03-22,294900.0,2022.0,3.0
residential,13.0,4700.0,cape cod,stone,2.0,1939.0,5.0,1508.0,1,2.0,1.0,1.0,5980.0,2022-02-10,240000.0,2022.0,2.0
residential,13.0,4700.0,res o/s a & 1/2,aluminum/vinyl,1.5,1915.0,5.0,1206.0,1,3.0,1.0,0.0,6350.0,2022-05-27,195000.0,2022.0,5.0
