Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year_Built,Sale_Year,Sale_price
2,1,747,5170,2014-05-01,1953.0,2014,80000
2,1,747,5170,2016-12-01,1953.0,2016,107000
3,1,1174,5170,2017-07-01,1953.0,2017,125000
3,1,1166,5170,2018-07-01,1953.0,2018,149900
3,1,891,5170,2020-12-15,1953.0,2020,180000
3,1,1170,5170,2020-11-16,1953.0,2020,190000
6,1,891,5170,2022-01-06,1953.0,2022,200000
4,1,1008,5175,2016-04-01,1953.0,2016,127000
3,1,1256,5175,2014-04-01,1929.0,2014,131000
4,2,1391,5175,2020-03-05,1953.0,2020,137000
3,2,1077,5175,2020-10-15,1952.0,2020,149000
3,2,1070,5175,2021-07-09,1935.0,2021,225000
3,1,1350,5184,2016-09-01,1941.0,2016,162000
4,1,1909,5187,2015-07-01,1921.0,2015,110000
3,1,1294,5187,2023-06-26,1921.0,2023,130000
3,1,1393,5192,2015-09-01,1949.0,2015,123000
2,1,798,5194,2017-10-01,1954.0,2017,120000
2,1,798,5194,2017-10-01,1954.0,2017,120000
3,1,1162,5198,2023-12-15,1949.0,2023,97500
3,2,1218,5198,2018-11-01,1941.0,2018,137000
3,2,1825,5198,2014-06-01,1940.0,2014,173000
3,2,1825,5198,2018-05-01,1940.0,2018,239900
4,2,1377,5200,2022-08-05,1909.0,2022,80000
3,1,1117,5200,2014-02-01,1948.0,2014,83000
4,2,1249,5200,2017-01-01,1930.0,2017,85000
3,2,1440,5200,2015-09-01,1947.0,2015,85000
2,1,1033,5200,2021-03-23,1955.0,2021,85000
2,1,791,5200,2013-09-01,1939.0,2013,89500
3,2,1218,5200,2013-03-01,1951.0,2013,89900
4,1,1204,5200,2014-01-01,1924.0,2014,92000
4,2,1262,5200,2018-04-01,1924.0,2018,95000
2,1,1082,5200,2020-03-31,1951.0,2020,99900
3,1,1146,5200,2020-02-24,1953.0,2020,100700
3,1,1147,5200,2022-11-07,1931.0,2022,105000
3,1,917,5200,2023-06-16,1944.0,2023,106500
3,1,997,5200,2017-04-01,1946.0,2017,116500
3,1,1054,5200,2018-01-01,1951.0,2018,117500
4,2,1210,5200,2014-02-01,1956.0,2014,118500
3,2,1037,5200,2022-03-28,1994.0,2022,120000
3,2,1163,5200,2020-09-22,1950.0,2020,122000
4,1,1068,5200,2015-10-01,1953.0,2015,124900
2,1,1301,5200,2021-09-10,1936.0,2021,125000
4,2,1366,5200,2016-07-01,1947.0,2016,126000
3,1,1389,5200,2013-03-01,1952.0,2013,126000
3,1,1176,5200,2018-04-01,1952.0,2018,131400
4,1,1105,5200,2013-12-01,1950.0,2013,132000
3,1,1577,5200,2015-01-01,1952.0,2015,132000
3,1,954,5200,2015-07-01,1951.0,2015,133000
4,1,1093,5200,2023-02-20,1946.0,2023,135000
3,1,1366,5200,2015-10-01,1928.0,2015,135000
3,2,1211,5200,2016-07-01,1951.0,2016,136500
3,2,1276,5200,2020-09-23,1952.0,2020,137000
3,1,1046,5200,2017-04-01,1947.0,2017,137400
3,2,1991,5200,2015-02-01,1969.0,2015,137500
3,1,1103,5200,2018-10-01,1949.0,2018,138000
3,1,1224,5200,2023-05-03,1947.0,2023,139000
4,1,1125,5200,2021-04-09,1951.0,2021,139900
4,1,1176,5200,2022-04-27,1955.0,2022,140000
3,1,1041,5200,2020-02-15,1942.0,2020,140000
2,1,868,5200,2022-08-15,1951.0,2022,140000
3,1,1147,5200,2023-05-26,1931.0,2023,145000
3,1,986,5200,2022-12-16,1950.0,2022,145000
3,1,1219,5200,2020-12-04,1942.0,2020,145000
3,2,1381,5200,2020-10-27,1938.0,2020,145000
3,1,1092,5200,2020-10-23,1952.0,2020,145750
4,3,1724,5200,2020-10-23,1929.0,2020,146000
2,1,770,5200,2021-05-06,1953.0,2021,148000
3,1,1150,5200,2020-08-06,1952.0,2020,152100
3,2,1268,5200,2021-07-01,1950.0,2021,153000
2,1,986,5200,2018-05-01,1950.0,2018,154000
4,1,1037,5200,2020-03-19,1950.0,2020,154900
3,1,1130,5200,2021-06-18,1953.0,2021,157900
4,2,1221,5200,2021-05-24,1955.0,2021,160000
2,1,1032,5200,2022-12-13,1949.0,2022,160000
3,2,1571,5200,2013-07-01,1935.0,2013,167500
3,2,1212,5200,2016-06-01,1947.0,2016,168000
3,2,1272,5200,2018-03-01,1951.0,2018,169900
4,2,1737,5200,2022-07-19,1958.0,2022,172000
3,1,1094,5200,2022-08-25,1950.0,2022,173000
3,1,1420,5200,2022-07-01,1954.0,2022,175000
3,1,1071,5200,2020-09-29,1950.0,2020,177000
3,2,1571,5200,2017-09-01,1935.0,2017,178500
3,2,985,5200,2023-03-30,1951.0,2023,179000
4,1,1125,5200,2023-04-10,1951.0,2023,180000
2,1,791,5200,2022-11-14,1939.0,2022,190000
3,1,1489,5200,2023-10-30,1937.0,2023,191000
3,2,1033,5200,2023-01-06,1950.0,2023,200100
3,2,1440,5200,2023-09-27,1952.0,2023,205000
3,2,1203,5200,2020-08-11,1939.0,2020,211000
3,2,1378,5200,2022-09-26,1949.0,2022,219000
3,1,915,5200,2021-06-29,1951.0,2021,219500
3,1,1202,5200,2021-08-10,1923.0,2021,220000
3,2,1741,5200,2019-08-08,1950.0,2019,223000
3,1,1176,5200,2022-10-07,1951.0,2022,230000
3,1,1128,5200,2021-11-24,1950.0,2021,230000
3,1,1092,5200,2023-08-03,1952.0,2023,232000
4,1,1154,5200,2022-12-29,1953.0,2022,235000
3,1,1071,5200,2023-08-15,1950.0,2023,235000
4,3,1931,5200,2021-11-16,1932.0,2021,242900
3,2,2001,5200,2017-02-01,1935.0,2017,270000
6,2,1264,5200,2022-03-22,1940.0,2022,294900
3,2,1409,5200,2022-04-26,1941.0,2022,301000
3,2,1212,5200,2023-05-02,1947.0,2023,315000
4,1,1467,5200,2021-12-10,1919.0,2021,330000
4,2,1972,5200,2023-12-15,1916.0,2023,373500
3,2,2001,5200,2021-08-09,1935.0,2021,380000
4,2,1374,5203,2021-08-12,1955.0,2021,101000
3,2,1880,5206,2017-04-01,1997.0,2017,138000
3,1,1252,5207,2022-04-27,1910.0,2022,105000
3,2,1290,5207,2018-07-01,1952.0,2018,138000
4,1,1183,5207,2023-09-18,1951.0,2023,215000
3,1,1252,5207,2022-12-19,1910.0,2022,219900
3,2,1448,5207,2018-05-01,1941.0,2018,231000
3,1,1079,5208,2017-03-01,1950.0,2017,124000
2,2,1295,5208,2022-06-23,1952.0,2022,140000
3,2,1032,5208,2017-01-01,1949.0,2017,143000
6,2,1032,5208,2022-02-28,1949.0,2022,217000
4,2,1744,5208,2020-12-22,1937.0,2020,243000
4,2,1744,5208,2022-10-06,1937.0,2022,269500
3,2,1150,5209,2022-09-20,1950.0,2022,90000
3,2,2306,5212,2019-07-22,1925.0,2019,200000
4,1,1578,5220,2018-05-01,1937.0,2018,102400
3,1,970,5220,2023-11-10,1926.0,2023,102500
3,2,1348,5220,2014-06-01,1950.0,2014,114000
2,1,825,5220,2016-09-01,1950.0,2016,120000
3,2,1348,5220,2017-06-01,1950.0,2017,132000
3,2,1733,5220,2017-07-01,1953.0,2017,140000
4,2,1714,5220,2018-06-01,1949.0,2018,180000
3,2,1625,5220,2019-01-02,1951.0,2019,180000
3,1,1170,5220,2020-12-16,1940.0,2020,184000
3,2,1471,5220,2017-11-01,1931.0,2017,250000
3,2,1751,5225,2018-03-01,1937.0,2018,213000
3,2,1882,5232,2023-04-26,1950.0,2023,330700
3,1,1066,5236,2014-09-01,1947.0,2014,81000
3,1,1008,5236,2015-12-01,1947.0,2015,95300
3,1,1160,5236,2016-11-01,1947.0,2016,107000
3,1,1127,5236,2013-10-01,1947.0,2013,107500
3,1,1163,5236,2014-03-01,1947.0,2014,107500
3,1,897,5236,2020-01-01,1947.0,2020,150000
6,2,1090,5236,2022-02-25,1951.0,2022,155000
6,1,1140,5236,2022-03-02,1947.0,2022,155000
3,1,1066,5236,2020-06-17,1947.0,2020,162000
3,1,1167,5236,2020-12-04,1947.0,2020,170000
6,1,897,5236,2022-09-30,1947.0,2022,175000
6,2,1090,5236,2022-05-24,1951.0,2022,195000
3,1,1203,5237,2021-07-15,1955.0,2021,89000
3,2,1203,5237,2022-07-27,1955.0,2022,149000
4,2,1273,5240,2015-04-01,1953.0,2015,105000
4,1,1328,5240,2016-12-01,1935.0,2016,111000
3,2,1267,5240,2015-08-01,1952.0,2015,112000
3,1,1271,5240,2016-02-01,1954.0,2016,120000
3,1,996,5240,2017-06-01,1950.0,2017,122000
4,1,1152,5240,2013-02-01,1950.0,2013,123000
3,1,1234,5240,2014-04-01,1951.0,2014,129500
3,1,971,5240,2018-05-01,1951.0,2018,129900
3,1,1304,5240,2015-07-01,1950.0,2015,132000
3,2,1437,5240,2015-06-01,1950.0,2015,138500
3,2,1432,5240,2014-07-01,1950.0,2014,140000
2,1,1032,5240,2020-09-28,1949.0,2020,140000
4,2,1146,5240,2018-06-01,1950.0,2018,148000
4,2,1330,5240,2020-08-28,1955.0,2020,155000
3,2,1107,5240,2016-09-01,1950.0,2016,158500
4,2,1622,5240,2016-08-01,1950.0,2016,159900
3,1,1249,5240,2020-06-11,1950.0,2020,160000
3,2,1107,5240,2018-04-01,1950.0,2018,160000
3,2,1267,5240,2020-06-29,1952.0,2020,165000
6,1,996,5240,2022-01-03,1950.0,2022,169900
6,2,951,5240,2022-02-04,1950.0,2022,172500
3,1,996,5240,2022-11-01,1950.0,2022,190800
3,2,1514,5240,2020-06-26,1950.0,2020,199900
4,2,1146,5240,2020-11-18,1950.0,2020,200000
3,1,1234,5240,2020-08-03,1951.0,2020,220000
3,2,1437,5240,2022-08-23,1950.0,2022,242000
4,1,1328,5240,2022-05-31,1935.0,2022,250500
3,2,992,5244,2019-05-15,1950.0,2019,182000
3,2,992,5244,2020-08-17,1950.0,2020,194500
3,1,1006,5246,2017-02-01,1947.0,2017,96800
2,1,980,5246,2015-04-01,1947.0,2015,111000
3,1,1223,5246,2016-09-01,1947.0,2016,118000
2,1,1097,5246,2016-05-01,1947.0,2016,120000
3,1,1025,5246,2016-01-01,1947.0,2016,123000
3,1,1063,5246,2018-12-01,1947.0,2018,130000
3,2,1330,5246,2020-07-08,1957.0,2020,147000
3,1,1188,5246,2020-02-11,1947.0,2020,148000
3,2,1397,5246,2014-04-01,1952.0,2014,173000
3,2,1035,5246,2021-12-29,1947.0,2021,174900
3,1,1031,5246,2022-08-22,1947.0,2022,177500
4,1,1189,5246,2022-11-02,1947.0,2022,180000
3,2,1397,5246,2020-08-05,1952.0,2020,200000
3,1,1164,5246,2020-07-02,1922.0,2020,223500
3,2,1534,5247,2022-06-30,1963.0,2022,204000
3,2,2168,5248,2014-11-01,1950.0,2014,108000
3,1,1208,5248,2014-01-01,1949.0,2014,117900
4,2,1651,5248,2021-06-01,1927.0,2021,135000
3,1,1443,5248,2023-03-10,1930.0,2023,161000
4,1,1154,5248,2022-09-09,1956.0,2022,185000
3,2,1176,5250,2017-06-01,1950.0,2017,84900
3,1,1114,5250,2013-08-01,1949.0,2013,85000
1,1,896,5250,2023-08-30,1875.0,2023,90000
5,2,1350,5250,2017-01-01,1951.0,2017,91500
4,2,1623,5250,2021-04-26,1924.0,2021,95000
4,2,1177,5250,2015-06-01,1948.0,2015,97500
3,1,1246,5250,2017-06-01,1949.0,2017,98500
3,1,1714,5250,2013-02-01,1939.0,2013,99000
3,1,1290,5250,2018-10-01,1942.0,2018,107000
3,1,1714,5250,2014-08-01,1939.0,2014,108000
3,1,1338,5250,2020-06-10,1950.0,2020,110000
3,1,1300,5250,2018-04-01,1949.0,2018,115000
2,2,1343,5250,2022-04-15,1940.0,2022,121400
3,1,1045,5250,2021-02-18,1953.0,2021,125000
3,1,1219,5250,2013-11-01,1949.0,2013,125000
2,1,1210,5250,2015-08-01,1939.0,2015,130000
3,1,1036,5250,2018-08-01,1951.0,2018,132000
3,1,970,5250,2020-08-27,1952.0,2020,135000
3,2,1600,5250,2019-12-06,1936.0,2019,139000
3,1,1012,5250,2021-03-04,1955.0,2021,148000
3,2,1110,5250,2017-09-01,1940.0,2017,149900
4,1,1947,5250,2022-12-05,1955.0,2022,150200
4,1,990,5250,2022-07-05,1952.0,2022,154900
3,1,1158,5250,2022-09-30,1951.0,2022,159900
4,2,1315,5250,2020-09-11,1951.0,2020,160000
2,1,1352,5250,2018-12-01,1950.0,2018,160000
3,1,1158,5250,2023-01-31,1951.0,2023,174900
4,1,970,5250,2023-05-08,1953.0,2023,180000
3,2,1600,5250,2023-03-09,1936.0,2023,186500
2,2,1208,5250,2022-01-19,1940.0,2022,188000
3,2,1384,5250,2023-05-16,1929.0,2023,190000
2,1,964,5250,2022-08-29,1949.0,2022,190000
4,1,1372,5250,2022-03-22,1843.0,2022,198000
3,1,1068,5250,2022-04-13,1953.0,2022,200000
4,2,1177,5250,2022-08-24,1948.0,2022,207000
3,1,996,5250,2022-12-02,1949.0,2022,212900
3,2,1033,5252,2023-07-19,1952.0,2023,200000
3,1,1074,5253,2013-01-01,1953.0,2013,90000
4,2,1306,5253,2013-10-01,1953.0,2013,126000
4,2,1495,5253,2020-11-30,1953.0,2020,200000
4,2,1167,5256,2016-07-01,1956.0,2016,146500
4,2,1326,5256,2020-11-25,1956.0,2020,195500
3,1,1036,5264,2016-11-01,1951.0,2016,101500
3,2,1444,5264,2016-01-01,1935.0,2016,156000
3,2,1444,5264,2020-11-22,1935.0,2020,230000
3,1,1224,5265,2018-06-01,1954.0,2018,99900
4,1,1066,5265,2017-10-01,1953.0,2017,102500
3,2,990,5265,2014-06-01,1952.0,2014,105750
2,3,1143,5265,2020-10-23,1937.0,2020,160000
3,2,1682,5265,2013-12-01,1935.0,2013,187500
4,1,1066,5265,2023-08-31,1953.0,2023,210000
3,2,1682,5265,2017-07-01,1935.0,2017,279500
4,1,2092,5265,2022-05-12,1907.0,2022,355000
3,2,1544,5265,2023-09-13,1913.0,2023,455000
4,2,1240,5272,2022-06-24,1927.0,2022,139000
3,2,1734,5279,2018-03-01,1980.0,2018,149000
3,2,1734,5279,2021-11-22,1980.0,2021,215000
4,2,1392,5280,2021-01-29,1952.0,2021,80000
3,1,1026,5280,2017-08-01,1940.0,2017,81000
4,1,1348,5280,2020-10-16,1931.0,2020,81600
3,2,1069,5280,2019-10-04,1954.0,2019,82800
4,1,1079,5280,2020-05-01,1950.0,2020,83000
8,1,1127,5280,2022-01-28,1929.0,2022,85000
3,1,1272,5280,2013-12-01,1953.0,2013,88000
3,1,1153,5280,2021-08-10,1953.0,2021,90000
2,1,809,5280,2017-11-01,1953.0,2017,92400
2,1,871,5280,2013-08-01,1948.0,2013,97000
3,1,1188,5280,2018-04-01,1951.0,2018,105000
3,2,1233,5280,2014-06-01,1949.0,2014,105500
3,1,1114,5280,2020-02-12,1952.0,2020,106000
2,1,1348,5280,2020-09-22,1950.0,2020,110000
4,1,1135,5280,2014-08-01,1957.0,2014,111000
2,1,768,5280,2021-09-17,1952.0,2021,112000
3,1,1026,5280,2020-06-05,1940.0,2020,114000
3,1,1245,5280,2020-07-29,1951.0,2020,115000
2,2,1504,5280,2013-11-01,1937.0,2013,115000
2,2,1504,5280,2014-06-01,1937.0,2014,116800
3,1,1034,5280,2018-05-01,1952.0,2018,117500
4,2,1437,5280,2013-07-01,1954.0,2013,119900
3,1,1353,5280,2013-05-01,1951.0,2013,120000
2,1,1297,5280,2021-07-28,1942.0,2021,120000
2,2,1286,5280,2020-01-30,1941.0,2020,123500
3,1,1241,5280,2014-01-01,1950.0,2014,124000
2,1,1052,5280,2017-08-01,1949.0,2017,124900
6,1,1005,5280,2022-04-04,1951.0,2022,126000
3,2,1124,5280,2018-03-01,1954.0,2018,126000
2,1,990,5280,2013-07-01,1945.0,2013,127500
3,1,1026,5280,2022-10-31,1940.0,2022,130000
3,1,1272,5280,2020-07-27,1953.0,2020,130000
3,1,1281,5280,2014-08-01,1949.0,2014,131000
3,1,1104,5280,2018-06-01,1952.0,2018,140000
2,1,1131,5280,2017-06-01,1950.0,2017,140000
4,1,1365,5280,2020-07-07,1910.0,2020,142000
3,1,1487,5280,2014-02-01,1953.0,2014,144500
3,1,1332,5280,2020-11-23,1924.0,2020,145000
2,2,1281,5280,2020-01-31,1948.0,2020,145000
4,2,1432,5280,2023-07-31,1964.0,2023,147000
4,1,1407,5280,2015-09-01,1952.0,2015,148000
2,1,854,5280,2023-11-30,1955.0,2023,148000
3,1,1094,5280,2020-05-29,1951.0,2020,152100
3,2,1010,5280,2020-11-13,1948.0,2020,155000
6,1,1272,5280,2022-01-27,1953.0,2022,157000
2,2,1504,5280,2017-04-01,1937.0,2017,158050
2,1,704,5280,2022-06-28,1924.0,2022,160000
3,2,1168,5280,2018-09-01,1950.0,2018,162000
3,1,1189,5280,2018-05-01,1948.0,2018,162500
6,3,1386,5280,2022-03-22,1948.0,2022,164900
4,1,1204,5280,2023-04-14,1953.0,2023,165000
3,2,1260,5280,2023-01-05,1951.0,2023,165000
3,2,1321,5280,2015-07-01,1939.0,2015,165000
4,2,1417,5280,2017-08-01,1954.0,2017,169900
3,1,1281,5280,2020-05-05,1954.0,2020,169900
3,1,1164,5280,2020-06-24,1951.0,2020,174100
3,2,1647,5280,2020-03-16,1946.0,2020,175000
4,2,1148,5280,2017-05-01,1948.0,2017,180000
3,1,1627,5280,2018-06-01,1948.0,2018,185000
2,2,1576,5280,2023-01-26,1939.0,2023,185000
3,1,1371,5280,2022-04-18,1952.0,2022,190000
3,1,963,5280,2022-05-31,1951.0,2022,190000
4,1,1204,5280,2022-11-23,1949.0,2022,200000
3,2,1948,5280,2016-05-01,1937.0,2016,200000
2,1,990,5280,2022-05-25,1945.0,2022,200000
2,2,1265,5280,2021-06-18,1939.0,2021,200000
2,2,1558,5280,2019-11-06,1938.0,2019,205000
3,1,1635,5280,2020-10-28,1953.0,2020,208500
4,1,1251,5280,2022-09-09,1955.0,2022,210000
4,2,1148,5280,2020-04-24,1948.0,2020,215000
3,2,1378,5280,2017-08-01,1948.0,2017,215000
2,1,1022,5280,2023-07-12,1948.0,2023,224900
3,2,1948,5280,2018-02-01,1937.0,2018,228000
3,2,1818,5280,2022-03-23,1931.0,2022,245000
4,1,1728,5280,2021-05-24,1951.0,2021,250000
2,1,1013,5280,2023-11-01,1939.0,2023,252000
3,1,1028,5280,2021-08-20,1923.0,2021,255000
4,2,1534,5280,2022-11-15,1947.0,2022,264000
3,3,1028,5280,2022-04-08,1923.0,2022,290000
3,1,1627,5280,2022-06-21,1948.0,2022,311000
4,2,1276,5286,2014-10-01,1950.0,2014,92000
2,2,1308,5289,2020-07-23,1941.0,2020,84999
2,1,813,5289,2015-09-01,1944.0,2015,92000
3,1,932,5289,2022-06-20,1943.0,2022,108000
3,1,1327,5289,2014-11-01,1949.0,2014,110000
4,2,1404,5289,2018-05-01,1941.0,2018,117000
3,1,1219,5289,2018-05-01,1944.0,2018,121578
3,2,1314,5289,2022-03-04,1941.0,2022,125000
3,1,1050,5289,2020-04-07,1940.0,2020,125000
2,1,1189,5289,2018-08-01,1951.0,2018,132000
3,1,1027,5289,2021-09-24,1954.0,2021,135000
4,2,1404,5289,2023-01-10,1941.0,2023,140000
3,1,1164,5289,2018-03-01,1944.0,2018,145000
8,2,1453,5289,2022-09-23,1926.0,2022,160000
3,1,1327,5289,2022-06-13,1949.0,2022,205000
3,2,1452,5289,2021-08-30,1948.0,2021,207000
4,2,1368,5290,2019-11-01,1950.0,2019,130000
3,1,1228,5290,2023-06-21,1940.0,2023,134000
3,2,1464,5290,2017-03-01,1936.0,2017,186000
3,2,1464,5290,2019-06-28,1936.0,2019,234150
3,2,1700,5290,2022-11-21,1940.0,2022,318000
3,1,1374,5292,2018-07-01,1941.0,2018,122355
4,2,1207,5292,2020-09-18,1955.0,2020,125000
3,1,1051,5292,2017-12-01,1948.0,2017,146000
3,1,1250,5292,2020-05-22,1951.0,2020,150500
3,1,1051,5292,2020-03-20,1948.0,2020,167000
4,3,2298,5292,2018-08-01,1935.0,2018,235000
3,2,1932,5299,2020-06-10,1996.0,2020,162500
2,2,1279,5300,2022-04-28,1929.0,2022,210000
3,2,1822,5304,2021-05-24,1930.0,2021,301500
3,2,1633,5308,2014-07-01,1939.0,2014,145200
3,2,1633,5308,2016-08-01,1939.0,2016,175350
4,1,2492,5310,2021-05-04,1910.0,2021,108000
2,1,861,5310,2016-09-01,1951.0,2016,122000
3,1,1192,5310,2013-05-01,1951.0,2013,124500
3,1,978,5310,2013-09-01,1953.0,2013,128900
2,1,1250,5310,2023-04-25,1948.0,2023,130000
3,2,1568,5310,2019-06-14,2003.0,2019,140000
3,2,1555,5310,2015-09-01,1936.0,2015,155000
3,2,1427,5310,2016-04-01,1953.0,2016,169000
4,2,1653,5310,2015-12-01,1951.0,2015,209900
3,1,1078,5310,2018-10-01,1953.0,2018,215000
4,2,1653,5310,2018-09-01,1951.0,2018,226000
3,2,1399,5311,2017-06-01,1939.0,2017,197400
3,2,1399,5311,2020-03-26,1939.0,2020,236000
7,1,938,5311,2022-05-27,1940.0,2022,237500
3,2,1399,5311,2022-07-07,1939.0,2022,330000
2,1,887,5312,2021-06-09,1930.0,2021,216000
4,1,1430,5320,2014-02-01,1930.0,2014,80000
3,1,1213,5320,2022-07-06,1940.0,2022,110000
3,1,1153,5320,2020-03-21,1940.0,2020,115000
3,1,1218,5320,2017-12-01,1950.0,2017,115000
3,1,1020,5320,2016-08-01,1948.0,2016,119900
3,1,1320,5320,2015-03-01,1925.0,2015,120000
3,1,973,5320,2021-06-03,1939.0,2021,124900
3,1,1131,5320,2022-09-27,1954.0,2022,125000
3,2,1186,5320,2021-07-29,1952.0,2021,125000
4,1,1558,5320,2022-05-31,1929.0,2022,127000
3,1,1202,5320,2021-04-09,1952.0,2021,150000
3,1,1303,5320,2020-08-21,1952.0,2020,150000
3,1,1173,5320,2017-04-01,1929.0,2017,153000
3,1,1239,5320,2018-06-01,1936.0,2018,162000
2,1,1422,5320,2021-01-08,1951.0,2021,175000
4,2,1141,5320,2022-08-30,1959.0,2022,177000
2,1,990,5320,2020-05-26,1924.0,2020,184000
4,1,1646,5320,2023-07-21,1924.0,2023,200000
3,1,1605,5320,2021-04-16,1929.0,2021,240000
2,2,1023,5323,2014-04-01,1947.0,2014,125000
4,1,1632,5328,2015-10-01,1925.0,2015,112000
3,1,1624,5328,2016-12-01,1942.0,2016,170000
3,2,1180,5330,2013-01-01,1940.0,2013,95000
2,1,1540,5330,2021-02-04,1955.0,2021,107500
4,2,1858,5330,2015-07-01,1929.0,2015,110000
3,2,1683,5330,2017-08-01,1979.0,2017,110000
3,2,1374,5330,2022-12-02,1950.0,2022,145000
4,2,1579,5330,2015-03-01,1949.0,2015,150800
2,1,903,5330,2021-01-14,1950.0,2021,150900
3,2,1267,5330,2023-02-06,1948.0,2023,155000
3,1,1265,5330,2022-08-02,1952.0,2022,173000
4,1,1259,5330,2023-07-03,1952.0,2023,190000
4,1,1119,5332,2017-02-01,1950.0,2017,136750
3,2,1082,5332,2016-02-01,1951.0,2016,153000
3,2,1512,5334,2018-05-01,1955.0,2018,168000
3,2,1616,5334,2018-11-01,1936.0,2018,247500
3,2,1512,5334,2023-07-31,1955.0,2023,270000
3,1,1056,5336,2015-11-01,1950.0,2015,105000
3,1,998,5336,2015-12-01,1950.0,2015,116900
2,2,922,5336,2017-05-01,1935.0,2017,117000
3,1,998,5336,2018-03-01,1950.0,2018,135000
2,2,922,5336,2020-05-08,1935.0,2020,164800
3,1,998,5336,2020-06-30,1950.0,2020,180000
2,2,1244,5336,2017-07-01,1939.0,2017,185000
3,1,1132,5336,2023-07-25,1951.0,2023,250000
3,1,1212,5343,2022-04-07,1925.0,2022,135000
4,1,1427,5350,2021-10-04,1922.0,2021,83000
3,1,1068,5350,2015-01-01,1954.0,2015,90000
3,1,1100,5350,2015-08-01,1950.0,2015,102000
3,1,1410,5350,2016-10-01,1954.0,2016,119900
4,2,1915,5350,2019-06-17,1965.0,2019,160000
3,2,1039,5355,2014-12-01,1952.0,2014,109900
4,2,2040,5355,2018-09-01,1925.0,2018,142000
4,1,1532,5355,2017-07-01,1941.0,2017,142500
3,2,1402,5355,2017-07-01,1950.0,2017,162250
4,2,1327,5355,2020-11-06,1922.0,2020,170000
3,2,1549,5355,2015-09-01,1920.0,2015,170000
3,1,1230,5355,2017-06-01,1941.0,2017,175000
8,1,1243,5355,2022-03-10,1920.0,2022,194900
3,1,1474,5355,2017-06-01,1922.0,2017,195000
3,1,1648,5355,2023-04-21,1925.0,2023,205000
2,2,1241,5355,2020-03-16,1937.0,2020,205000
3,1,1071,5355,2021-06-18,1948.0,2021,225000
4,2,2040,5355,2022-07-25,1925.0,2022,240000
3,1,1230,5355,2023-05-31,1941.0,2023,281000
4,1,2039,5355,2022-05-18,1921.0,2022,290000
3,2,1663,5358,2021-05-07,1946.0,2021,176000
3,1,1018,5360,2015-04-01,1927.0,2015,99900
3,2,1248,5360,2019-06-13,1948.0,2019,110000
2,1,838,5360,2018-06-01,1954.0,2018,116500
3,1,920,5360,2013-11-01,1924.0,2013,122000
4,2,1881,5360,2016-06-01,1925.0,2016,125000
4,1,1109,5360,2017-04-01,1958.0,2017,139900
3,1,1020,5360,2020-12-21,1925.0,2020,148900
2,1,1344,5360,2023-02-27,1953.0,2023,154900
3,2,1378,5360,2016-10-01,1950.0,2016,155000
3,1,1032,5360,2023-03-30,1924.0,2023,212000
3,2,1136,5360,2022-04-01,1924.0,2022,231000
3,2,1378,5360,2023-07-20,1950.0,2023,272000
3,1,1995,5360,2021-06-29,1910.0,2021,370000
3,1,1091,5373,2020-06-17,1922.0,2020,145000
3,1,1091,5374,2015-03-01,1922.0,2015,95000
4,1,1632,5375,2013-09-01,1947.0,2013,99900
3,2,1437,5375,2015-12-01,1932.0,2015,104000
4,1,1561,5375,2021-03-22,1936.0,2021,110000
3,2,1259,5375,2022-12-09,1941.0,2022,125000
3,2,2022,5375,2019-01-28,1941.0,2019,160000
4,1,1632,5375,2017-06-01,1947.0,2017,167900
3,2,1348,5375,2019-10-15,1940.0,2019,169900
3,1,1080,5376,2018-08-01,1950.0,2018,103000
3,1,1134,5376,2018-01-01,1950.0,2018,109900
2,1,1008,5376,2018-07-01,1950.0,2018,114900
3,2,1260,5376,2017-05-01,1949.0,2017,121000
3,1,1133,5376,2017-10-01,1952.0,2017,124500
3,2,1176,5376,2014-05-01,1948.0,2014,134000
3,2,1982,5376,2022-06-24,1927.0,2022,135000
3,2,1452,5376,2013-06-01,1942.0,2013,135000
3,2,967,5376,2018-03-01,1950.0,2018,135000
2,2,1250,5376,2016-07-01,1946.0,2016,142500
3,2,1304,5376,2014-05-01,1940.0,2014,149500
2,2,1366,5376,2016-11-01,1938.0,2016,152000
4,1,1706,5376,2022-10-14,1925.0,2022,155000
3,1,1272,5376,2016-10-01,1946.0,2016,160000
4,2,1452,5376,2015-06-01,1950.0,2015,164000
3,1,1204,5376,2023-07-28,1938.0,2023,164000
3,2,1304,5376,2017-12-01,1940.0,2017,167000
4,2,1434,5376,2017-06-01,1949.0,2017,170000
2,1,1186,5376,2021-07-06,1940.0,2021,175000
3,2,1427,5376,2019-07-09,1953.0,2019,183873
3,2,1568,5376,2020-02-11,1940.0,2020,195000
4,2,1434,5376,2020-06-22,1949.0,2020,197500
4,2,1452,5376,2020-08-28,1950.0,2020,210000
3,2,1600,5376,2022-07-07,1946.0,2022,220000
3,2,1452,5376,2022-12-09,1942.0,2022,235000
6,2,1383,5376,2022-03-03,1940.0,2022,250000
4,2,2071,5376,2022-07-11,1955.0,2022,260000
3,2,1476,5376,2019-11-27,1937.0,2019,269900
2,2,1366,5376,2023-06-05,1938.0,2023,270000
2,2,1366,5376,2023-07-12,1938.0,2023,278000
